Lifetime,Time
360,1604222994.54
40,1604223505.88
720,1604226109.55
1080,1604226241.9
2600,1604226267.91
320,1604226849.13
420,1604227066.29
2780,1604229450.1
440,1604232167.36
4300,1604232353.55
2700,1604232410.17
1120,1604234395.59
2040,1604236587.32
1920,1604237437.46
2460,1604237511.38
240,1604237628.06
8220,1604239132.53
140,1604241090.55
1960,1604241427.96
680,1604244131.97
2700,1604245320.86
1520,1604245996.8
540,1604246943.38
2520,1604247235.0
220,1604247817.41
1820,1604248296.22
260,1604250328.87
400,1604250999.85
1720,1604252507.06
1840,1604253573.08
520,1604253981.85
660,1604254665.31
500,1604255134.22
120,1604256704.28
620,1604257038.6
280,1604257173.51
4480,1604257916.67
620,1604259286.61
2900,1604259775.39
2120,1604259789.11
500,1604261188.7
840,1604262785.79
2300,1604263743.0
920,1604264779.42
80,1604265637.93
1760,1604268584.14
2940,1604269996.19
860,1604270386.89
440,1604270908.18
6520,1604271515.34
2040,1604273229.66
2520,1604274161.69
1980,1604275442.87
5440,1604276431.68
1100,1604276713.0
3720,1604278738.7
5260,1604278746.98
820,1604280211.7
2000,1604281857.32
900,1604285606.91
340,1604287517.77
1440,1604287967.02
1160,1604287985.04
660,1604288227.39
1460,1604288376.86
720,1604288678.39
260,1604291487.36
600,1604291751.49
140,1604292139.77
1860,1604292585.63
260,1604293065.66
3880,1604293940.87
1360,1604294183.76
860,1604295233.11
1780,1604296133.28
8820,1604296391.89
1040,1604297924.41
440,1604298639.01
60,1604298698.03
2400,1604298954.53
560,1604299589.27
1740,1604300309.26
4180,1604301007.82
2980,1604301160.02
2440,1604301520.34
820,1604301680.96
3040,1604302001.41
2960,1604302966.29
1500,1604303306.73
2200,1604304799.62
1240,1604309752.37
3660,1604311059.58
1420,1604314226.12
420,1604314250.9
2460,1604314762.83
3180,1604314900.05
4300,1604315651.21
3120,1604316602.55
620,1604318659.81
4340,1604318801.79
1500,1604319272.78
4740,1604320736.38
3200,1604322042.68
1820,1604324571.73
1560,1604325049.7
460,1604326338.03
220,1604326749.58
240,1604327997.18
980,1604328526.45
400,1604331157.46
80,1604331883.73
1600,1604332193.67
80,1604332243.22
4020,1604333953.6
6040,1604334093.78
400,1604334466.43
740,1604334501.47
1580,1604334906.07
240,1604335191.19
260,1604336096.39
2280,1604336502.51
2040,1604336797.6
700,1604337573.17
3020,1604338538.64
400,1604338570.11
1420,1604339300.57
2000,1604339501.73
780,1604339973.38
1100,1604340218.76
11500,1604341215.2
740,1604342364.11
4080,1604343106.57
1200,1604343206.02
2400,1604343400.26
680,1604343550.06
2220,1604343838.76
1860,1604344103.84
720,1604344130.61
1120,1604344303.8
3240,1604346701.91
1660,1604347200.04
180,1604347886.81
2100,1604348494.55
540,1604349029.58
2120,1604350070.42
1880,1604351637.33
320,1604352829.18
380,1604353210.83
180,1604357601.25
880,1604357674.31
480,1604359654.64
340,1604360427.83
100,1604361100.71
3380,1604361240.11
12760,1604362529.24
520,1604363211.28
1180,1604363441.29
440,1604363695.6
1920,1604363708.13
9960,1604364297.81
4040,1604364438.96
520,1604364523.94
660,1604365200.68
5880,1604365985.27
1160,1604366754.01
1160,1604367833.26
1320,1604370389.51
8240,1604371681.97
760,1604371721.62
4100,1604372069.04
1300,1604374316.49
340,1604375246.07
2800,1604375905.04
60,1604376804.79
1240,1604379008.09
3760,1604379470.07
1840,1604380901.37
260,1604381609.41
340,1604381976.99
200,1604382165.93
2040,1604382409.33
1440,1604382587.99
4280,1604383533.77
4740,1604383692.5
1100,1604384148.31
1120,1604384550.56
2720,1604384972.07
1520,1604385021.8
620,1604385520.39
1140,1604386325.17
2760,1604386351.37
3480,1604386918.88
5360,1604388142.07
1060,1604388451.31
1520,1604388952.93
3740,1604390355.35
12100,1604391392.78
4680,1604392506.07
1880,1604392814.21
2260,1604393033.81
500,1604393343.67
760,1604393700.52
1060,1604394669.77
4000,1604395041.51
1420,1604395407.59
3480,1604395589.93
4660,1604396928.53
12080,1604398522.11
520,1604399271.16
260,1604399438.22
1120,1604400384.88
580,1604400643.46
1480,1604401863.79
560,1604402049.16
880,1604402720.61
100,1604403256.55
6460,1604403412.91
3480,1604405167.89
1840,1604405392.9
1700,1604406964.6
5520,1604407277.89
7080,1604409225.93
100,1604409843.78
4820,1604410559.22
2780,1604412265.44
5140,1604414892.4
500,1604414996.29
3280,1604415529.88
780,1604415715.25
2980,1604416410.3
1540,1604416690.81
4580,1604418480.14
720,1604419134.59
520,1604419869.85
300,1604421336.22
3080,1604421590.1
1600,1604423435.52
1820,1604425292.76
2480,1604425986.23
920,1604426653.58
3640,1604426672.44
700,1604427194.55
140,1604428187.98
1380,1604429351.81
920,1604430738.22
2240,1604431394.62
2680,1604432663.9
340,1604433659.3
2160,1604436317.56
3040,1604436342.17
340,1604436658.37
640,1604437495.56
1040,1604437623.94
4720,1604437822.51
1540,1604438501.21
2580,1604440310.17
260,1604440369.83
7280,1604440418.96
3200,1604440730.17
580,1604440923.59
9800,1604443049.66
1100,1604443350.68
1020,1604443775.98
1660,1604443989.38
700,1604445065.02
1320,1604446450.46
320,1604446730.27
960,1604447034.05
1240,1604447477.57
4180,1604448466.33
4480,1604448508.21
480,1604449046.79
1620,1604450035.85
1360,1604450715.34
160,1604450792.45
2080,1604450865.53
620,1604451934.2
1300,1604452083.23
2860,1604453001.2
340,1604454123.26
1040,1604454987.53
2520,1604456401.15
4420,1604457895.43
120,1604458087.57
720,1604458379.61
580,1604458796.01
400,1604461052.68
840,1604461225.89
280,1604462958.95
3140,1604463713.85
620,1604464259.81
700,1604466058.95
1800,1604467221.78
5220,1604468202.11
1040,1604468648.79
3940,1604469186.49
2200,1604471959.67
380,1604472174.39
960,1604472575.36
920,1604472736.56
1520,1604473174.27
3120,1604474870.46
8020,1604475012.2
18340,1604476563.7
1980,1604477656.07
1340,1604477941.66
160,1604478041.05
1140,1604479263.57
1760,1604481406.53
780,1604484139.37
2700,1604484581.17
2400,1604485777.78
960,1604485932.83
800,1604486074.49
300,1604488112.07
520,1604488717.38
2940,1604488819.86
400,1604490124.34
1000,1604490726.73
1360,1604491216.0
2520,1604491244.8
3180,1604492397.04
720,1604492835.58
3060,1604496323.69
1700,1604496928.61
920,1604497342.63
1040,1604497550.81
580,1604497620.79
4540,1604498183.25
1260,1604502108.92
6880,1604502199.03
2840,1604503527.9
60,1604505891.04
1740,1604507214.87
740,1604508561.94
1640,1604510161.87
4620,1604511323.02
1120,1604511650.48
1200,1604512085.62
2540,1604512120.66
1100,1604512298.3
180,1604512651.41
4860,1604513093.73
2000,1604514148.8
720,1604514282.57
1440,1604514656.5
2440,1604525324.08
11180,1604531368.04
2000,1604531514.43
9800,1604531607.66
440,1604531818.1
600,1604531953.43
3600,1604533205.63
2360,1604533995.74
140,1604534065.83
2480,1604534877.28
1100,1604535950.82
640,1604536117.5
1540,1604537030.46
320,1604539683.82
1320,1604540808.51
3040,1604540881.81
1260,1604543785.55
300,1604546967.38
14660,1604548383.38
2660,1604549745.61
80,1604550169.47
480,1604550234.8
2200,1604550469.03
2160,1604551363.28
660,1604551816.88
1140,1604552734.91
8080,1604552902.08
9740,1604553640.23
3100,1604553901.11
7980,1604554410.89
1120,1604554847.71
5060,1604556858.13
880,1604557096.64
1460,1604557235.05
3520,1604557265.84
60,1604557715.53
260,1604557924.84
80,1604558326.75
1200,1604558885.89
260,1604559493.13
4660,1604562270.67
4580,1604563378.18
120,1604563407.53
1820,1604565765.6
2400,1604566314.64
3180,1604566427.61
320,1604566833.92
5320,1604567647.71
1040,1604568946.57
2660,1604569201.44
620,1604569954.46
260,1604570921.5
1560,1604571566.24
1080,1604571958.63
2900,1604572054.38
1240,1604572636.18
880,1604573947.76
1000,1604574027.19
4820,1604575208.21
3240,1604575458.75
2780,1604576092.67
560,1604577868.28
1960,1604579554.11
1000,1604579666.53
2100,1604579764.77
940,1604581071.77
1460,1604584053.04
1000,1604584285.59
860,1604585482.63
3640,1604585865.24
1880,1604586253.37
4900,1604586308.49
960,1604586490.46
3120,1604587161.01
1440,1604587248.21
1100,1604588383.19
320,1604588686.04
1820,1604588744.79
2100,1604589588.8
900,1604590416.05
920,1604593431.85
440,1604594658.08
2300,1604595622.52
2340,1604596018.4
6560,1604596936.35
640,1604598853.08
6420,1604599192.38
120,1604603891.35
420,1604603970.69
3120,1604604962.02
940,1604605005.57
4380,1604605127.29
3080,1604605359.51
2060,1604605639.83
4180,1604606967.34
1100,1604608000.42
3760,1604608485.75
3540,1604609157.69
7760,1604609357.67
6840,1604609403.96
720,1604609492.39
320,1604609981.17
13300,1604611252.37
900,1604611630.81
220,1604611879.78
2960,1604612383.29
480,1604614940.91
3000,1604615252.45
820,1604617076.77
3760,1604617651.6
520,1604618723.53
1160,1604622258.79
520,1604623487.59
480,1604623770.38
100,1604624179.08
820,1604625345.63
1280,1604626496.67
1640,1604626762.58
2580,1604627577.58
2200,1604630026.69
18600,1604630053.31
200,1604631522.94
540,1604633345.9
5240,1604634142.33
420,1604635629.59
3160,1604636361.36
300,1604637491.47
1440,1604637990.2
2820,1604638293.95
3800,1604638904.22
260,1604639116.95
3000,1604640977.27
3720,1604641000.99
3780,1604641477.16
540,1604643331.51
320,1604643783.7
1100,1604644718.37
3160,1604646130.69
1960,1604646650.91
1920,1604646658.19
780,1604647420.04
3340,1604647956.59
1300,1604648346.9
2080,1604648673.68
980,1604648673.68
3380,1604649947.7
1980,1604650196.01
2440,1604650856.01
1320,1604652298.74
1460,1604652725.5
2620,1604653638.96
2500,1604654069.05
260,1604657114.36
700,1604657158.13
7540,1604657597.36
120,1604659450.46
3540,1604660125.16
1960,1604661049.03
2640,1604662483.97
1740,1604662801.59
2140,1604666288.65
3800,1604666309.07
2640,1604666534.08
3680,1604666565.02
1180,1604666859.92
4900,1604667597.95
1280,1604668723.18
200,1604669687.05
2580,1604671232.85
7560,1604671577.73
1240,1604673508.31
2800,1604673627.2
1800,1604673716.43
3500,1604674039.05
2900,1604674427.72
1020,1604674430.96
5560,1604674621.81
1480,1604675008.71
1600,1604675323.41
1240,1604677084.58
2660,1604677635.21
2440,1604678259.55
980,1604678846.15
600,1604682253.75
2500,1604682565.41
720,1604683318.11
4340,1604683694.36
3600,1604684131.04
8260,1604684300.18
380,1604684642.05
1940,1604689816.66
4140,1604689965.65
1060,1604689972.14
340,1604690832.13
200,1604692383.38
3860,1604693726.56
8320,1604694472.85
2260,1604695580.78
300,1604696654.77
160,1604697810.02
12660,1604698012.73
100,1604698708.12
260,1604702045.37
860,1604702684.34
2740,1604703173.32
1260,1604704259.58
1620,1604704716.52
460,1604705938.13
1000,1604706145.99
1740,1604706232.08
3220,1604706848.31
3460,1604707621.0
840,1604707814.47
440,1604708190.5
360,1604710494.78
2180,1604711812.05
140,1604712068.59
120,1604712121.06
1460,1604713380.5
3060,1604714058.47
240,1604714107.2
860,1604714343.91
700,1604714862.73
2040,1604715354.77
600,1604717631.86
400,1604721212.97
8200,1604721408.63
2660,1604721779.01
800,1604725248.17
40,1604726744.24
5160,1604727347.29
5100,1604728022.72
1640,1604728711.41
360,1604729079.43
2660,1604729108.97
820,1604732140.62
1900,1604732742.66
1980,1604733073.81
620,1604734188.33
2840,1604735860.73
3160,1604736085.99
1100,1604736363.86
740,1604737407.36
2440,1604738465.83
2080,1604738808.39
3860,1604741250.24
1220,1604741419.01
1560,1604742292.81
760,1604742825.66
200,1604743210.93
440,1604744758.49
5580,1604745871.69
500,1604748042.59
1260,1604751490.38
1900,1604753465.55
1240,1604756302.95
720,1604757819.32
80,1604758422.74
3440,1604759400.56
1720,1604763229.73
3560,1604765141.5
900,1604765431.78
760,1604767624.2
1380,1604767695.84
1120,1604768490.92
200,1604769429.13
1300,1604769608.28
160,1604770297.29
3660,1604770763.44
1160,1604770995.84
2380,1604771545.73
1400,1604771581.13
1360,1604772005.19
1660,1604772975.46
1240,1604777752.43
4000,1604778115.04
900,1604778294.13
620,1604778414.01
3940,1604778819.28
540,1604779136.06
1660,1604779388.87
640,1604779757.64
260,1604780464.54
940,1604781687.24
3380,1604781981.31
3580,1604782639.4
1720,1604783385.76
3820,1604783851.25
500,1604783973.77
12500,1604783973.77
2000,1604784908.42
1360,1604785125.27
5740,1604786799.63
1260,1604786970.56
2000,1604787650.45
120,1604789467.97
640,1604789937.59
1100,1604790119.1
1580,1604791463.45
7360,1604792072.62
800,1604792298.24
120,1604792697.29
2100,1604795127.16
3560,1604796756.77
1860,1604797704.82
5660,1604798376.09
2560,1604799634.55
2780,1604799651.14
440,1604799693.67
660,1604800605.24
1200,1604801169.55
1480,1604801818.28
480,1604802263.7
1660,1604804131.19
820,1604805564.03
440,1604805621.5
740,1604806827.13
6460,1604806831.63
80,1604807041.28
500,1604807397.86
420,1604808250.2
440,1604808975.41
6280,1604810289.96
2280,1604812430.36
80,1604812732.11
7560,1604813942.12
1400,1604814606.16
3320,1604819153.7
2600,1604820619.09
1920,1604823479.31
1020,1604823862.25
1940,1604826579.03
720,1604830035.73
720,1604830163.25
400,1604833671.1
4620,1604834275.15
4060,1604837092.74
6460,1604837675.47
240,1604838604.35
3400,1604838712.21
4860,1604838917.04
2560,1604838980.01
140,1604839196.01
3600,1604839665.93
1140,1604839886.97
420,1604840094.31
1000,1604841183.38
3560,1604842055.57
6240,1604842460.57
1220,1604842623.94
320,1604842682.06
220,1604842763.82
2840,1604843788.52
820,1604844147.58
1220,1604844618.73
280,1604845289.95
340,1604846228.2
2460,1604846280.69
4060,1604847979.19
1100,1604849013.28
5980,1604849399.09
4440,1604850023.66
1320,1604851777.77
880,1604853681.22
240,1604853832.17
3080,1604854859.46
1780,1604855870.23
2320,1604857402.66
1180,1604857743.08
5960,1604858920.4
5040,1604859830.82
580,1604860403.24
720,1604861903.17
4620,1604862076.9
800,1604862302.17
320,1604862572.74
640,1604863100.18
500,1604864279.21
5860,1604864851.01
1320,1604864933.68
4560,1604866728.05
3960,1604867059.64
7940,1604869574.83
640,1604872849.79
5380,1604873712.11
2340,1604873872.29
1440,1604873901.18
680,1604874098.63
440,1604875178.69
2160,1604875663.25
1560,1604877410.18
1380,1604877743.97
1460,1604877933.34
900,1604878938.83
780,1604879099.75
4700,1604879412.41
2840,1604883305.73
260,1604883384.96
2440,1604883725.83
260,1604886038.12
2180,1604886867.6
460,1604888992.35
1440,1604891579.77
6160,1604893554.57
460,1604893919.51
1100,1604893956.44
7120,1604894273.85
820,1604894524.6
340,1604894557.66
380,1604894571.14
960,1604895456.61
1340,1604896890.06
880,1604897818.46
1880,1604898184.83
1280,1604898207.54
1820,1604899581.65
6360,1604900077.88
1820,1604900449.65
3520,1604900459.03
4660,1604903179.85
300,1604905605.15
1880,1604905903.82
280,1604907504.62
320,1604907825.87
2000,1604907905.97
2160,1604907986.51
3160,1604908367.77
2540,1604912364.2
760,1604912369.98
1940,1604913945.59
2260,1604915388.72
4700,1604916375.64
60,1604917620.31
260,1604917803.05
3660,1604918888.33
140,1604919511.52
160,1604919587.51
1120,1604922607.1
140,1604922674.08
1460,1604923364.37
3120,1604923886.61
200,1604924927.81
2160,1604925272.03
480,1604925886.85
760,1604925933.6
580,1604928152.51
440,1604929902.89
2700,1604930942.96
380,1604931133.3
40,1604931880.51
440,1604931985.78
1480,1604933585.63
1500,1604934685.79
400,1604935060.15
1060,1604935479.64
940,1604935534.76
180,1604936301.56
400,1604936879.13
2080,1604937241.86
260,1604938122.39
380,1604938269.69
5000,1604938704.95
1860,1604938913.53
660,1604938945.33
2180,1604941242.56
2100,1604942405.56
1200,1604943252.8
160,1604945226.05
4680,1604945515.0
180,1604945528.63
7300,1604945596.13
520,1604949157.0
3040,1604950024.94
3860,1604950141.1
940,1604952327.27
3900,1604952694.07
3020,1604952946.11
760,1604953704.96
1820,1604954284.19
1220,1604958100.79
2580,1604961574.01
5900,1604962375.97
400,1604962677.98
720,1604965189.99
480,1604965240.42
4000,1604966608.69
1560,1604968564.38
2640,1604969040.23
1460,1604970604.6
4620,1604971025.49
80,1604971874.95
2560,1604971976.24
1440,1604972845.94
1560,1604973540.66
500,1604975795.55
660,1604977736.25
4780,1604978196.76
3200,1604978732.24
3740,1604979694.58
340,1604980230.44
600,1604980653.48
8400,1604980668.97
920,1604981688.57
3900,1604982450.71
2500,1604986867.55
2060,1604988924.48
240,1604989104.53
2860,1604991634.56
2780,1604991888.28
2480,1604992398.71
1420,1604993033.26
4100,1604994725.75
1000,1604994921.64
100,1604995554.47
2460,1604995745.77
2960,1604997746.78
360,1604999079.79
740,1604999201.36
1140,1604999908.84
1560,1604999995.18
700,1605000851.08
6140,1605003511.72
240,1605003820.71
540,1605004568.18
5080,1605006577.01
8420,1605006908.02
4980,1605006960.86
3500,1605007263.77
1020,1605007781.91
8860,1605008154.0
4280,1605011786.99
1000,1605012011.79
1220,1605013203.7
6920,1605013752.79
100,1605014919.08
2200,1605015251.53
7940,1605015354.92
200,1605016260.65
3620,1605017466.32
180,1605018249.81
1060,1605018360.89
300,1605020852.18
520,1605023036.93
3660,1605023133.79
140,1605023460.17
2820,1605024263.55
360,1605025388.47
6540,1605025554.05
1100,1605026721.58
2180,1605029697.04
3520,1605031189.57
2940,1605031907.72
2600,1605033482.4
3100,1605033500.56
1140,1605034218.77
1600,1605036448.04
7440,1605036586.51
620,1605037556.1
3500,1605037605.16
920,1605038072.58
1100,1605040168.63
680,1605040440.54
120,1605040658.91
3620,1605041933.73
180,1605044722.55
200,1605045553.8
1220,1605046132.79
180,1605047574.13
740,1605047837.08
700,1605049490.92
6800,1605051494.09
3140,1605051689.48
4560,1605052870.81
500,1605052967.58
1180,1605054320.66
1260,1605055930.58
800,1605056669.26
4980,1605059235.81
4100,1605059945.47
1880,1605061065.6
6900,1605062378.73
3600,1605062460.22
9020,1605064224.02
6360,1605064624.22
6960,1605066182.88
6100,1605068840.01
1340,1605069192.83
1660,1605070870.58
1140,1605072266.16
3840,1605072501.92
680,1605073182.98
4480,1605073255.24
4780,1605073330.48
560,1605073418.71
1580,1605074774.52
5720,1605076560.95
380,1605082570.33
4820,1605082728.96
200,1605083654.4
580,1605084497.55
180,1605084569.39
1040,1605084970.1
5820,1605086411.78
1660,1605087751.55
460,1605088776.1
1260,1605089531.3
220,1605090139.0
2380,1605090778.43
2020,1605091790.33
14860,1605092391.64
16800,1605093804.83
180,1605093863.94
800,1605094661.38
1460,1605094776.89
1600,1605095552.27
860,1605096028.68
7620,1605096416.03
3140,1605097874.0
4360,1605100718.51
1220,1605101356.84
360,1605102807.13
3600,1605106329.28
4640,1605106966.85
2660,1605107743.25
780,1605107770.49
2160,1605109281.88
300,1605110790.22
180,1605111076.6
1540,1605112407.08
2960,1605115266.53
1860,1605115460.26
5320,1605115604.99
1140,1605116533.32
520,1605116571.26
140,1605116623.26
2520,1605117439.13
480,1605117479.39
480,1605118463.51
900,1605119545.04
1040,1605122095.38
3700,1605124839.48
340,1605125039.48
7660,1605126471.78
880,1605126769.56
1040,1605126864.74
1420,1605127095.03
2200,1605127317.82
460,1605130703.55
360,1605131237.48
1340,1605131766.3
1400,1605132949.26
1720,1605132963.75
1200,1605134034.31
940,1605135157.8
2700,1605135703.66
6700,1605136176.35
3300,1605136534.17
1160,1605136695.14
1320,1605137330.61
1060,1605137800.71
1040,1605137808.86
2720,1605137965.53
2460,1605138378.7
3200,1605141933.28
1460,1605142248.36
1940,1605142453.73
1560,1605143559.88
1240,1605145195.97
2920,1605146210.05
6940,1605147167.54
1720,1605148014.59
3000,1605148601.52
2640,1605148651.69
80,1605148669.14
1280,1605150444.13
2800,1605151582.27
140,1605152196.83
140,1605152826.77
5820,1605153818.41
120,1605154644.26
3640,1605156098.36
1040,1605156761.17
1820,1605157877.55
1400,1605158481.01
1440,1605158599.76
80,1605159122.7
1200,1605161944.23
1120,1605163844.16
3540,1605163953.56
1840,1605165111.66
2080,1605165321.92
5300,1605167721.87
1000,1605167936.55
2020,1605168064.05
7020,1605168181.64
400,1605168373.5
5480,1605168897.36
3500,1605169184.03
3080,1605171623.02
420,1605173795.45
1220,1605174011.28
2300,1605174118.31
860,1605175138.06
2740,1605176220.86
2500,1605177651.63
6840,1605178136.21
1780,1605178178.64
620,1605179176.81
800,1605180900.08
1700,1605181567.43
7560,1605182032.12
380,1605184325.42
1540,1605186480.76
1000,1605190354.5
2420,1605191216.79
680,1605194362.87
2240,1605194461.46
820,1605199099.81
6160,1605199549.19
460,1605199891.01
300,1605200977.86
2520,1605201190.76
680,1605201473.24
220,1605201849.67
1340,1605201856.79
900,1605202088.1
360,1605202500.07
3480,1605202645.23
5180,1605202714.78
5980,1605203633.27
7540,1605206612.81
2500,1605206633.03
5220,1605207154.73
1800,1605208427.7
2860,1605209850.56
2480,1605210302.95
13640,1605211316.98
200,1605213141.77
580,1605214574.23
380,1605216645.16
3100,1605217458.46
2020,1605218753.51
240,1605218934.41
760,1605219065.32
2920,1605220406.95
320,1605221675.44
1600,1605221764.41
2140,1605222369.37
1260,1605222519.13
3840,1605223475.55
2240,1605224544.39
480,1605225210.11
1940,1605226769.19
1200,1605229055.94
1960,1605230309.78
1480,1605230430.62
9760,1605230745.67
120,1605231554.64
1700,1605231626.47
1740,1605232664.72
1260,1605234448.06
8660,1605235887.6
1540,1605236937.07
2700,1605236943.05
4180,1605237793.15
5520,1605239046.64
160,1605239910.29
6940,1605240387.04
1800,1605240941.15
2000,1605242594.54
3460,1605243540.87
1560,1605246549.45
520,1605246979.25
140,1605249933.6
1060,1605250676.46
2940,1605253589.48
1000,1605254210.81
240,1605255098.04
2360,1605255572.13
1540,1605256228.64
580,1605256848.77
1820,1605257512.72
160,1605258659.29
1440,1605259540.96
4900,1605260275.82
5820,1605261038.39
3400,1605262065.95
6780,1605262240.53
620,1605262318.32
2440,1605262745.69
1300,1605262961.16
3000,1605263205.49
960,1605263536.01
840,1605265644.91
3240,1605266391.83
3240,1605266969.42
1820,1605267582.79
440,1605268222.68
3360,1605270795.87
1240,1605273365.13
5020,1605274200.36
840,1605275207.95
2020,1605275981.75
2840,1605276251.36
300,1605276341.53
2600,1605276887.02
460,1605279777.89
2020,1605280422.53
4160,1605281325.62
260,1605284198.17
4280,1605284444.65
3200,1605285377.83
920,1605285783.72
1880,1605291267.97
560,1605293511.17
2860,1605294776.71
5100,1605295190.01
5820,1605295477.44
1720,1605296630.14
3100,1605297009.12
1220,1605299547.42
1920,1605299998.01
700,1605300479.47
2680,1605300563.96
460,1605301174.82
19980,1605301558.11
4980,1605301604.43
2020,1605302130.74
1820,1605302313.49
1480,1605303329.14
560,1605304333.6
5720,1605304502.2
4240,1605306156.47
940,1605307467.31
2380,1605309876.2
1400,1605310124.8
380,1605310589.74
1060,1605310990.93
120,1605312501.86
140,1605312946.12
2260,1605313801.73
4800,1605313854.22
1540,1605314952.54
3360,1605315624.31
1240,1605315971.44
3380,1605316379.82
2160,1605317071.21
100,1605317853.66
1860,1605317903.34
2320,1605319476.84
80,1605319693.37
780,1605320520.68
1880,1605322192.12
80,1605322492.16
2060,1605322976.05
3520,1605326332.69
1020,1605327530.08
500,1605332438.87
3200,1605334669.32
2280,1605334681.21
5260,1605335334.23
80,1605335336.39
10300,1605337432.97
1260,1605338180.72
1300,1605338576.44
3580,1605340148.12
2020,1605340529.49
1780,1605341460.64
980,1605341818.94
360,1605343235.43
2980,1605343242.93
7780,1605343611.28
2080,1605345376.81
4360,1605345916.92
200,1605345958.09
1300,1605346397.05
260,1605346528.77
960,1605348416.93
140,1605350974.98
340,1605351512.62
1680,1605354622.55
500,1605355207.03
120,1605356519.32
400,1605356875.44
2040,1605357183.32
380,1605359061.73
320,1605359079.46
960,1605359212.11
560,1605361806.55
5540,1605362594.89
2200,1605362842.77
120,1605363975.59
240,1605364153.4
100,1605366401.69
3140,1605368096.92
3060,1605369367.68
8380,1605369705.21
1540,1605369900.36
1340,1605370379.09
1180,1605371043.4
920,1605371418.42
1940,1605371886.88
9040,1605372127.34
2360,1605372219.95
160,1605374882.37
4740,1605375862.68
380,1605377432.0
1380,1605377462.03
2020,1605379123.83
1760,1605379489.57
160,1605379793.01
1760,1605380346.89
880,1605380363.3
260,1605381644.04
7560,1605381852.61
4100,1605384804.38
280,1605385255.37
860,1605385479.28
1700,1605386650.7
5380,1605387939.22
3920,1605389927.47
1240,1605390921.18
200,1605391196.49
2140,1605391494.75
300,1605393122.92
80,1605393138.8
680,1605393886.86
60,1605393909.45
920,1605394423.96
660,1605396178.88
360,1605397677.83
840,1605400915.98
840,1605403221.58
5860,1605405118.26
7240,1605405144.96
2000,1605405687.11
1580,1605405729.01
5160,1605406241.71
1760,1605406658.56
2280,1605407118.05
920,1605408441.12
5500,1605409195.93
1420,1605410012.88
15360,1605410783.51
6000,1605411069.98
3160,1605411185.64
1540,1605411907.99
900,1605412798.4
200,1605414189.79
2620,1605415148.03
100,1605415672.81
660,1605415886.96
1020,1605416590.0
620,1605417742.83
2620,1605417798.34
7120,1605418663.03
1600,1605419000.76
2260,1605420463.35
3280,1605420808.11
1400,1605421944.61
740,1605423599.72
2460,1605424195.43
1500,1605424509.59
3300,1605425437.97
1340,1605426592.02
5140,1605428252.64
1400,1605428326.05
660,1605428955.08
660,1605429330.57
240,1605429619.22
1900,1605430241.18
220,1605430665.67
160,1605433406.97
820,1605433541.79
2300,1605434504.06
1680,1605435003.6
120,1605435157.08
620,1605435185.12
240,1605436080.84
540,1605436360.23
1420,1605437029.25
980,1605437951.33
1680,1605439454.07
1920,1605439713.35
560,1605441359.15
900,1605441695.77
1100,1605443187.44
1580,1605445558.84
560,1605445851.82
2060,1605445942.98
1860,1605446172.11
6220,1605447254.77
1120,1605447772.55
360,1605447855.56
1600,1605448499.33
5180,1605448978.99
5080,1605449448.92
760,1605450699.77
540,1605451427.16
520,1605451700.83
2260,1605452083.52
2860,1605453944.36
320,1605453968.74
1980,1605454438.91
2040,1605459738.55
2500,1605460344.01
1820,1605460866.18
1620,1605462137.8
1260,1605462454.74
3760,1605463401.79
420,1605464431.13
160,1605464750.3
2320,1605464878.04
5020,1605465490.36
440,1605465503.43
280,1605467803.54
5480,1605467958.91
4000,1605468021.72
780,1605469391.72
3180,1605469982.24
920,1605473272.26
80,1605473773.73
380,1605474713.53
16400,1605476207.99
3240,1605476919.04
780,1605477595.82
4200,1605477936.94
1080,1605479187.78
1560,1605479467.73
3600,1605483377.23
3400,1605484821.15
380,1605484997.65
4800,1605485420.91
4980,1605485769.63
3560,1605487721.82
80,1605488749.35
2040,1605489581.33
380,1605491158.04
700,1605491911.46
700,1605492288.47
440,1605493074.48
3880,1605495076.71
1360,1605495862.76
5240,1605496761.31
640,1605496952.22
1340,1605497017.52
260,1605497436.85
260,1605499406.15
1200,1605501185.08
1280,1605502888.5
260,1605502924.01
1260,1605503014.52
6120,1605503431.66
1840,1605505043.83
340,1605505374.1
2080,1605506930.74
5200,1605507357.7
1880,1605508287.49
60,1605509987.82
1720,1605511120.77
7180,1605511261.22
900,1605512007.85
3120,1605514260.24
2180,1605514579.98
880,1605515195.67
460,1605515485.79
2700,1605515601.5
2260,1605516030.28
2860,1605516062.6
740,1605516121.3
660,1605516592.88
480,1605516763.14
1300,1605516980.19
120,1605518215.55
4240,1605521385.0
9780,1605521670.1
3220,1605523993.55
360,1605524686.52
1860,1605525797.05
1940,1605526099.49
540,1605527578.8
3480,1605528844.24
100,1605528958.33
1040,1605530912.84
1940,1605533467.24
1660,1605534983.71
1300,1605535801.84
80,1605536282.18
860,1605536523.3
2900,1605536703.87
1260,1605536850.88
1260,1605539124.76
1000,1605539346.3
2480,1605539588.15
4500,1605541307.06
160,1605541568.18
2840,1605541745.05
1880,1605543219.73
1140,1605544366.52
3400,1605545029.26
1060,1605545718.46
520,1605547694.41
120,1605548734.79
5400,1605552617.72
5200,1605553663.44
